image_name,pixelwise_rmse
series_007_slice_086,1.6317222642372144
series_007_slice_087,1.6324748735115295
series_007_slice_088,1.6149450409693706
series_007_slice_089,1.6208725376176638
series_007_slice_090,1.6073079584482295
series_007_slice_091,1.597224020841756
series_007_slice_092,1.604362310724191
series_007_slice_093,1.6098963809580649
series_007_slice_094,1.611360084910318
series_007_slice_095,1.6229422819036494
series_007_slice_096,1.6336066400137075
series_007_slice_097,1.6295021485709265
series_007_slice_098,1.6270340147208335
series_007_slice_099,1.6311985051588362
series_008_slice_000,1.6730485166639155
series_008_slice_001,1.6710122993240317
series_008_slice_002,1.6715155954959942
series_008_slice_003,1.6700121046529872
series_008_slice_004,1.6701639992599016
series_008_slice_005,1.6703295829049258
series_008_slice_006,1.6716924549876093
series_008_slice_007,1.6721442175182402
series_008_slice_008,1.6640602075981863
series_008_slice_009,1.6718704366176038
series_008_slice_010,1.6701822713644394
series_008_slice_011,1.6694535161916337
series_008_slice_012,1.66162389171543
series_008_slice_013,1.665824423011255
series_008_slice_014,1.7026097629471095
series_008_slice_015,1.7147403068885851
series_008_slice_016,1.7395733435185965
series_008_slice_017,1.7225698851649949
series_008_slice_018,1.7083804736572699
series_008_slice_019,1.6798396551724346
series_008_slice_020,1.6749353652553889
series_008_slice_021,1.6682683242392862
series_008_slice_022,1.6943469132389457
series_008_slice_023,1.7135062943569193
series_008_slice_024,1.7295966781852505
series_008_slice_025,1.7385193393828564
series_008_slice_026,1.765317096700844
series_008_slice_027,1.7538758001254322
series_008_slice_028,1.7318041193542935
series_008_slice_029,1.6941949351451515
series_008_slice_030,1.6587172071928054
series_008_slice_031,1.657408111464771
series_008_slice_032,1.6576106402493829
series_008_slice_033,1.6618190202469965
series_008_slice_034,1.6635443368729874
series_008_slice_035,1.6480070157688764
series_008_slice_036,1.6596828369121086
series_008_slice_037,1.6444639794732983
series_008_slice_038,1.6475243231174683
series_008_slice_039,1.647449070515203
series_008_slice_040,1.6483611319691807
series_008_slice_041,1.6492622807051158
series_008_slice_042,1.6444164245097
series_008_slice_043,1.638777791943492
series_008_slice_044,1.6461669326251087
series_008_slice_045,1.6400622174626296
series_008_slice_046,1.6414688120216734
series_008_slice_047,1.6329982232144298
series_008_slice_048,1.6295477978232566
series_008_slice_049,1.6316860273938083
series_008_slice_050,1.6230351233028228
series_008_slice_051,1.6176816028843708
series_008_slice_052,1.6215055011722999
series_008_slice_053,1.6133143534739285
series_008_slice_054,1.613661898949434
series_008_slice_055,1.6137020864546607
series_008_slice_056,1.6162141828706087
series_008_slice_057,1.620101588325294
series_008_slice_058,1.6278696398081096
series_008_slice_059,1.6151788741220447
series_008_slice_060,1.6268042305067107
series_008_slice_061,1.6286650188581886
series_008_slice_062,1.6298520934979615
series_008_slice_063,1.6281519911390336
series_008_slice_064,1.6197730877987297
series_008_slice_065,1.627761841320943
series_008_slice_066,1.6271606166458434
series_008_slice_067,1.6237706155620906
series_008_slice_068,1.623498075821855
series_008_slice_069,1.6192124814423194
series_008_slice_070,1.6213866922817033
series_008_slice_071,1.608777574185793
series_008_slice_072,1.5974652239099174
series_008_slice_073,1.598898556199729
series_008_slice_074,1.5948614097343272
series_008_slice_075,1.5915967569759641
series_008_slice_076,1.5859555398450595
series_008_slice_077,1.5799598225181184
series_008_slice_078,1.581665901100823
series_008_slice_079,1.5705444771906285
series_008_slice_080,1.5712098551547935
series_008_slice_081,1.56603725586832
series_008_slice_082,1.5621899106365178
series_008_slice_083,1.566307616517441
series_008_slice_084,1.5674628216533957
series_008_slice_085,1.5730697186850142
series_008_slice_086,1.5657717211533972
series_008_slice_087,1.565205177775475
series_008_slice_088,1.5640263540871993
series_008_slice_089,1.5697074977262384
series_008_slice_090,1.5704388164369458
series_008_slice_091,1.5813125296430968
series_008_slice_092,1.5832617224845567
series_008_slice_093,1.585052092746087
series_008_slice_094,1.584154150503856
series_008_slice_095,1.5842324096801137
series_008_slice_096,1.5938098372651868
series_008_slice_097,1.5892233798078024
series_008_slice_098,1.5954138354660474
series_008_slice_099,1.5948171595706315
series_009_slice_000,1.7221734371590598
series_009_slice_001,1.700612305716817
series_009_slice_002,1.7034553417446432
series_009_slice_003,1.691193106879241
series_009_slice_004,1.6950143296977933
series_009_slice_005,1.683481588853815
series_009_slice_006,1.6856351367389635
series_009_slice_007,1.685894237454655
series_009_slice_008,1.67302913580661
series_009_slice_009,1.6684878254081317
series_009_slice_010,1.6713683884886248
series_009_slice_011,1.6790310308736758
series_009_slice_012,1.6729675715941026
series_009_slice_013,1.684386595507397
series_009_slice_014,1.6734691399611599
series_009_slice_015,1.6747952919743747
series_009_slice_016,1.6806535648459193
series_009_slice_017,1.6739021916955845
series_009_slice_018,1.6824570644392802
series_009_slice_019,1.680458353277346
series_009_slice_020,1.676107877186548
series_009_slice_021,1.6796477557071166
series_009_slice_022,1.6742588054441947
series_009_slice_023,1.6655049407803244
series_009_slice_024,1.6662525934197747
series_009_slice_025,1.6709826218016994
series_009_slice_026,1.674292981686715
series_009_slice_027,1.6731761967004783
series_009_slice_028,1.667358000741508
series_009_slice_029,1.6726619971585057
series_009_slice_030,1.6665902438126428
series_009_slice_031,1.672302761792735
series_009_slice_032,1.6589667153816379
series_009_slice_033,1.6530419716419078
series_009_slice_034,1.6505824592652087
series_009_slice_035,1.6557731661770676
series_009_slice_036,1.6498519831070027
series_009_slice_037,1.6528331131135676
series_009_slice_038,1.6541319925948417
series_009_slice_039,1.6498253932234768
series_009_slice_040,1.644383947158883
series_009_slice_041,1.6417708981855252
series_009_slice_042,1.6406598768614318
series_009_slice_043,1.6361266455842056
series_009_slice_044,1.6323346620636987
series_009_slice_045,1.6460684435347095
series_009_slice_046,1.7209924114798105
series_009_slice_047,1.7404119227610089
series_009_slice_048,1.753861662503965
series_009_slice_049,1.788339527092145
series_009_slice_050,1.7895262004834678
series_009_slice_051,1.8129787470502403
series_009_slice_052,1.8430019089455532
series_009_slice_053,1.8632147115346898
series_009_slice_054,1.8632894391853585
series_009_slice_055,1.869370210233959
series_009_slice_056,1.8539446865747926
series_009_slice_057,1.864866210393125
series_009_slice_058,1.6244024498540368
series_009_slice_059,1.6285291642367143
series_009_slice_060,1.6193974087694771
series_009_slice_061,1.6234546062019835
series_009_slice_062,1.618537376313995
series_009_slice_063,1.6098205542223876
series_009_slice_064,1.6051063592673687
series_009_slice_065,1.603793939001921
series_009_slice_066,1.6155354635489667
series_009_slice_067,1.6046309686823002
series_009_slice_068,1.599172902905959
series_009_slice_069,1.6021030909291836
series_009_slice_070,1.5981659390990925
series_009_slice_071,1.5964762986858354
series_009_slice_072,1.5984093865898912
series_009_slice_073,1.597085491722686
series_009_slice_074,1.5962564543232864
series_009_slice_075,1.592056871021386
series_009_slice_076,1.5888428782905286
series_009_slice_077,1.5827857961407297
series_009_slice_078,1.6443746677979758
series_009_slice_079,1.6148257494007625
series_009_slice_080,1.6114642461443451
series_009_slice_081,1.605090911286988
series_009_slice_082,1.6591495109270216
series_009_slice_083,1.6154658049137727
series_009_slice_084,1.606944795544556
series_009_slice_085,1.5703465092710231
series_009_slice_086,1.569432861525442
series_009_slice_087,1.5593522981814436
series_009_slice_088,1.5538591641464656
series_009_slice_089,1.5504552849328392
series_009_slice_090,1.5548923683328082
series_009_slice_091,1.5395965424187386
series_009_slice_092,1.535859313402893
series_009_slice_093,1.5303466623554356
series_009_slice_094,1.530899942049891
series_009_slice_095,1.5194509136861127
series_009_slice_096,1.7194168184464873
series_009_slice_097,1.679126450630515
series_009_slice_098,1.5227399745292356
series_009_slice_099,1.5570069459969704
total,1.6470815873401712
